model_key,base_model,tulu_model,tulu_model_weight,domain_model,domain_model_weight,merge_method,bbh_cot,bbh_direct,codex_eval_temp_0.1,codex_eval_temp_0.8,gsm_cot,gsm_direct,mmlu_0shot,mmlu_5shot,toxigen,truthfulqa,tydiqa_goldp_1shot,tydiqa_no_context_1shot,alpaca_eval,codex_eval_plus_temp_0.1,codex_eval_plus_temp_0.8,mbpp_temp_0.1,mbpp_temp_0.8,bioasq_f1,biored_f1,discomat_bleu,evidence_inference_f1_exact,evidence_inference_f1_overlap,evidence_inference_f1_substring,multicite_f1,mup_lm_judge_reference,mup_rouge,qasper_f1_answer,qasper_f1_evidence,qasper_lm_judge_answer,scierc_f1,scifact_f1_evidence_sent,scifact_f1_evidence_token,scifact_f1_label,mean_null,median_null,bioasq_f1_TEST,biored_f1_TEST,discomat_bleu_TEST,evidence_inference_f1_exact_TEST,evidence_inference_f1_overlap_TEST,evidence_inference_f1_substring_TEST,multicite_f1_TEST,mup_lm_judge_reference_TEST,mup_rouge_TEST,qasper_f1_answer_TEST,qasper_f1_evidence_TEST,qasper_lm_judge_answer_TEST,scierc_f1_TEST,scifact_f1_evidence_sent_TEST,scifact_f1_evidence_token_TEST,scifact_f1_label_TEST,mean_null_TEST,median_null_TEST,harmbench,safe_average,unsafe_average
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.4,llama_2_7b,tulu_all,1.0,coding_100,0.4,ties_task_arithmetic,0.42037037037037045,0.0,0.0,0.0,0.305,0.0,0.4910269192422732,0.0,0.6771428571428572,0.5495716034271726,0.0,0.0,79.07711757269279,0.20609756097560974,0.4187856996888183,0.3408273381294964,0.5235662365342522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.5,llama_2_7b,tulu_all,1.0,coding_100,0.5,ties_task_arithmetic,0.4583333333333334,0.0,0.0,0.0,0.32,0.0,0.4882495371029768,0.0,0.6828571428571428,0.5520195838433293,0.0,0.0,79.1454081632653,0.20884146341463414,0.41160124044949997,0.3474820143884892,0.5476163506182216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.6,llama_2_7b,tulu_all,1.0,coding_100,0.6,ties_task_arithmetic,0.4564814814814814,0.0,0.0,0.0,0.315,0.0,0.49010112519584104,0.0,0.6755714285714286,0.5483476132190942,0.0,0.0,79.26208651399492,0.21859756097560976,0.4325723736355768,0.351978417266187,0.5412145764563521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.7,llama_2_7b,tulu_all,1.0,coding_100,0.7,ties_task_arithmetic,0.4537037037037037,0.0,0.0,0.0,0.32,0.0,0.48903290129611166,0.0,0.6637142857142857,0.5312117503059975,0.0,0.0,78.35443037974683,0.22134146341463412,0.4203315750925809,0.3606115107913669,0.5519544657850113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.9,llama_2_7b,tulu_all,1.0,coding_100,0.9,ties_task_arithmetic,0.4583333333333333,0.0,0.0,0.0,0.32,0.0,0.48775103261643643,0.0,0.6692857142857143,0.543451652386781,0.0,0.0,76.94235588972431,0.23445121951219514,0.4632642050240026,0.3546762589928058,0.5474167873910619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.9-llama_2_7b-tulu_none-coding_100_0.1,llama_2_7b,tulu_all,0.9,coding_100,0.1,ties,0.47222222222222227,0.0,0.0,0.0,0.305,0.0,0.4905996296823814,0.0,0.6731428571428572,0.5361077111383109,0.0,0.0,79.58015267175573,0.21006097560975612,0.40844206386379617,0.34010791366906473,0.5281181082543088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.8,llama_2_7b,tulu_all,1.0,coding_100,0.8,ties_task_arithmetic,0.40833333333333327,0.0,0.0,0.0,0.34,0.0,0.48789346246973364,0.0,0.6708571428571428,0.5532435740514076,0.0,0.0,78.46347607052897,0.2253048780487805,0.4285507543502334,0.35449640287769785,0.530383530539443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-coding_100_0.4,llama_2_7b,tulu_all,0.6,coding_100,0.4,ties,0.4564814814814814,0.0,0.0,0.0,0.315,0.0,0.48903290129611166,0.0,0.676,0.5483476132190942,0.0,0.0,78.79948914431672,0.21554878048780488,0.42342203877071355,0.35215827338129496,0.5330443605885172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-coding_100_0.2,llama_2_7b,tulu_all,0.8,coding_100,0.2,ties,0.44907407407407407,0.0,0.0,0.0,0.325,0.0,0.48924654607605755,0.0,0.6758571428571428,0.5507955936352509,0.0,0.0,78.54454203262233,0.20823170731707316,0.40659608929166435,0.34172661870503596,0.5416398505608252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-coding_100_0.3,llama_2_7b,tulu_all,0.7,coding_100,0.3,ties,0.462037037037037,0.0,0.0,0.0,0.305,0.0,0.4871100982765988,0.0,0.6744285714285714,0.5385556915544676,0.0,0.0,78.9937106918239,0.21341463414634146,0.4255030629719145,0.34874100719424456,0.5423832187145994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-coding_100_0.7,llama_2_7b,tulu_all,0.3,coding_100,0.7,ties,0.4407407407407408,0.0,0.0,0.0,0.32,0.0,0.4740065517732517,0.0,0.6165714285714285,0.5507955936352509,0.0,0.0,77.35368956743002,0.27957317073170734,0.5352598866058806,0.35827338129496406,0.5873429641832876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.5-llama_2_7b-tulu_none-coding_100_0.5,llama_2_7b,tulu_all,0.5,coding_100,0.5,ties,0.4592592592592593,0.0,0.0,0.0,0.32,0.0,0.487822247543085,0.0,0.6628571428571428,0.5410036719706243,0.0,0.0,78.72611464968153,0.24695121951219512,0.46427305044121475,0.35665467625899283,0.5641520233335944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-coding_100_0.6,llama_2_7b,tulu_all,0.4,coding_100,0.6,ties,0.44907407407407407,0.0,0.0,0.0,0.325,0.0,0.4817689787779519,0.0,0.6314285714285715,0.5299877600979193,0.0,0.0,78.6875,0.2621951219512195,0.49354293388405746,0.3501798561151079,0.5768522855187889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-coding_100_0.8,llama_2_7b,tulu_all,0.2,coding_100,0.8,ties,0.44722222222222213,0.0,0.0,0.0,0.3,0.0,0.47258225324027914,0.0,0.6141428571428571,0.5422276621787026,0.0,0.0,76.80608365019012,0.2972560975609756,0.5531698300566759,0.3647482014388489,0.5891165263896181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-coding_100_0.2,llama_2_7b,tulu_all,0.8,coding_100,0.2,dare_linear,0.46018518518518514,0.0,0.0,0.0,0.345,0.0,0.4905284147557328,0.0,0.657,0.5116279069767442,0.0,0.0,74.84076433121018,0.16920731707317074,0.36079292979164607,0.3192446043165468,0.5074683568653099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.9-llama_2_7b-tulu_none-coding_100_0.1,llama_2_7b,tulu_all,0.9,coding_100,0.1,dare_linear,0.47685185185185186,0.0,0.0,0.0,0.335,0.0,0.4888192565161658,0.0,0.6554285714285715,0.49571603427172584,0.0,0.0,73.09612983770288,0.15548780487804878,0.28628767592748566,0.3079136690647482,0.48171442062180864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-coding_100_0.9,llama_2_7b,tulu_all,0.1,coding_100,0.9,ties,0.40740740740740733,0.0,0.0,0.0,0.275,0.0,0.46766842330152397,0.0,0.6271428571428571,0.5275397796817626,0.0,0.0,75.40473225404732,0.30152439024390243,0.5599110877418285,0.37176258992805755,0.5933309707643181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-coding_100_0.4,llama_2_7b,tulu_all,0.6,coding_100,0.4,dare_linear,0.47962962962962963,0.0,0.0,0.0,0.26,0.0,0.484403931063951,0.0,0.6577142857142857,0.5116279069767442,0.0,0.0,73.77049180327869,0.1978658536585366,0.383832281891634,0.33866906474820146,0.5426899035881819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-coding_100_0.3,llama_2_7b,tulu_all,0.7,coding_100,0.3,dare_linear,0.44907407407407407,0.0,0.0,0.0,0.27,0.0,0.48483122062384276,0.0,0.622,0.49571603427172584,0.0,0.0,75.06476683937824,0.17804878048780487,0.3693553765572945,0.3251798561151079,0.5367050705492027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-coding_100_0.7,llama_2_7b,tulu_all,0.3,coding_100,0.7,dare_linear,0.45370370370370366,0.0,0.0,0.0,0.25,0.0,0.46140150975644495,0.0,0.6965714285714286,0.5201958384332925,0.0,0.0,72.0,0.261280487804878,0.5231180980161574,0.36996402877697837,0.5794787712232085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-coding_100_0.8,llama_2_7b,tulu_all,0.2,coding_100,0.8,dare_linear,0.4166666666666667,0.0,0.0,0.0,0.215,0.0,0.4485828229596924,0.0,0.6888571428571428,0.49571603427172584,0.0,0.0,70.27379400260756,0.29512195121951224,0.5133880268715654,0.3710431654676259,0.5837501641285858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.5-llama_2_7b-tulu_none-coding_100_0.5,llama_2_7b,tulu_all,0.5,coding_100,0.5,dare_linear,0.44814814814814813,0.0,0.0,0.0,0.295,0.0,0.47671271898589945,0.0,0.6267142857142857,0.5324357405140759,0.0,0.0,73.99481193255512,0.22134146341463412,0.44112383029641206,0.35467625899280575,0.5412571174955076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-coding_100_0.6,llama_2_7b,tulu_all,0.4,coding_100,0.6,dare_linear,0.4675925925925926,0.0,0.0,0.0,0.25,0.0,0.47372169206665715,0.0,0.6505714285714286,0.5361077111383109,0.0,0.0,71.93211488250653,0.26158536585365855,0.5109228440516668,0.36151079136690645,0.5757960022248283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-coding_100_0.9,llama_2_7b,tulu_all,0.1,coding_100,0.9,dare_linear,0.41481481481481486,0.0,0.0,0.0,0.2,0.0,0.4338413331434269,0.0,0.7771428571428571,0.5006119951040392,0.0,0.0,65.91494845360825,0.30884146341463414,0.5303337453907566,0.38183453237410075,0.5952370429534829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_1.0,llama_2_7b,tulu_all,1.0,coding_100,1.0,dare_task_arithmetic,0.37222222222222223,0.0,0.0,0.0,0.22,0.0,0.46745477852157813,0.0,0.3127142857142857,0.5960832313341493,0.0,0.0,78.70603015075378,0.2466463414634146,0.4467868365871084,0.3012589928057554,0.507851868713953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.7,llama_2_7b,tulu_all,1.0,coding_100,0.7,dare_task_arithmetic,0.39259259259259266,0.0,0.0,0.0,0.265,0.0,0.4788491667853582,0.0,0.3965714285714286,0.5679314565483476,0.0,0.0,78.38874680306905,0.2768292682926829,0.43650158363119934,0.329136690647482,0.5226478952368211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.1,llama_2_7b,tulu_all,1.0,coding_100,0.1,dare_task_arithmetic,0.4351851851851851,0.0,0.0,0.0,0.34,0.0,0.48739495798319327,0.0,0.6177142857142857,0.5055079559363526,0.0,0.0,75.71243523316062,0.13810975609756096,0.26261403306351583,0.32014388489208634,0.4857917407224711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.2,llama_2_7b,tulu_all,1.0,coding_100,0.2,dare_task_arithmetic,0.4537037037037037,0.0,0.0,0.0,0.295,0.0,0.4919527132887053,0.0,0.6474285714285715,0.5385556915544676,0.0,0.0,78.32480818414322,0.14634146341463414,0.30127956503211356,0.3248201438848921,0.505249525292624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.3,llama_2_7b,tulu_all,1.0,coding_100,0.3,dare_task_arithmetic,0.45833333333333326,0.0,0.0,0.0,0.305,0.0,0.4888904714428144,0.0,0.5874285714285714,0.5397796817625459,0.0,0.0,79.78036175710595,0.15121951219512195,0.3309828810470659,0.3127697841726619,0.500280284118848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.5,llama_2_7b,tulu_all,1.0,coding_100,0.5,dare_task_arithmetic,0.4574074074074075,0.0,0.0,0.0,0.275,0.0,0.48426150121065376,0.0,0.6694285714285715,0.5716034271725826,0.0,0.0,79.7314578005115,0.20762195121951219,0.36121804552768083,0.3269784172661871,0.5275846416763404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.8,llama_2_7b,tulu_all,1.0,coding_100,0.8,dare_task_arithmetic,0.3898148148148149,0.0,0.0,0.0,0.255,0.0,0.47265346816692777,0.0,0.41614285714285715,0.583843329253366,0.0,0.0,80.6083650190114,0.28414634146341466,0.434845411139491,0.3303956834532374,0.5235683587188142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.4,llama_2_7b,tulu_all,1.0,coding_100,0.4,dare_task_arithmetic,0.46481481481481474,0.0,0.0,0.0,0.3,0.0,0.48760860276313917,0.0,0.6168571428571429,0.5446756425948592,0.0,0.0,78.81899871630296,0.16310975609756098,0.378589671862533,0.3320143884892086,0.48739601490342077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.9,llama_2_7b,tulu_all,1.0,coding_100,0.9,dare_task_arithmetic,0.3712962962962964,0.0,0.0,0.0,0.185,0.0,0.46674262925509186,0.0,0.3068571428571429,0.5642594859241126,0.0,0.0,78.87323943661971,0.24695121951219512,0.46719955363672805,0.31618705035971223,0.5191441685249735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dare_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_100_0.6,llama_2_7b,tulu_all,1.0,coding_100,0.6,dare_task_arithmetic,0.4648148148148148,0.0,0.0,0.0,0.265,0.0,0.48055832502492524,0.0,0.5552857142857143,0.5630354957160343,0.0,0.0,79.74358974358975,0.23323170731707318,0.40801371380262114,0.3357913669064748,0.5218689561546545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.9-llama_2_7b-tulu_none-science_2500_0.1,llama_2_7b,tulu_all,0.9,science_2500,0.1,ties,0.4666666666666668,0.0,0.0,0.0,0.295,0.0,0.4888904714428144,0.0,0.528,0.4614443084455324,0.0,0.0,66.21621621621621,0.0,0.0,0.0,0.0,0.4086,0.58899,0.3385,0.00144,0.13352,0.05887,0.42199,0.0,0.18698,0.17285,0.37145,0.0,0.32292,0.39286,0.47236,0.65217,0.3628,0.37145,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_1.0,llama_2_7b,tulu_all,1.0,science_2500,1.0,ties_task_arithmetic,0.43888888888888894,0.0,0.0,0.0,0.295,0.0,0.48753738783649053,0.0,0.5035714285714286,0.4638922888616891,0.0,0.0,64.10090556274255,0.0,0.0,0.0,0.0,0.41623,0.58986,0.39953,0.0,0.1172,0.05023,0.41602,0.0,0.18319,0.17398,0.38061,0.0,0.32708,0.39394,0.47281,0.66102,0.36897,0.39394,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.6,llama_2_7b,tulu_all,1.0,science_2500,0.6,ties_task_arithmetic,0.4814814814814816,0.0,0.0,0.0,0.295,0.0,0.487822247543085,0.0,0.5318571428571428,0.4773561811505508,0.0,0.0,67.24137931034483,0.0,0.0,0.0,0.0,0.43876,0.57965,0.34046,0.0015,0.13083,0.06316,0.39725,0.0,0.18507,0.17665,0.34809,0.0,0.32075,0.38095,0.47069,0.6383,0.35789,0.34809,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.2,llama_2_7b,tulu_all,1.0,science_2500,0.2,ties_task_arithmetic,0.45370370370370366,0.0,0.0,0.0,0.295,0.0,0.4888904714428144,0.0,0.5271428571428571,0.4749082007343941,0.0,0.0,66.26120358514724,0.0,0.0,0.0,0.0,0.41197,0.58393,0.34021,0.00148,0.12694,0.05461,0.41409,0.0,0.18598,0.17652,0.37838,0.0,0.3302,0.38725,0.46801,0.65236,0.36253,0.37838,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.3,llama_2_7b,tulu_all,1.0,science_2500,0.3,ties_task_arithmetic,0.4407407407407408,0.0,0.0,0.0,0.295,0.0,0.48703888334995016,0.0,0.535,0.4810281517747858,0.0,0.0,66.94587628865979,0.0,0.0,0.0,0.0,0.42857,0.58571,0.33789,0.00147,0.12215,0.05445,0.41107,0.0,0.18528,0.17298,0.37833,0.0,0.32951,0.37956,0.46689,0.64957,0.36188,0.37833,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.4,llama_2_7b,tulu_all,1.0,science_2500,0.4,ties_task_arithmetic,0.4629629629629632,0.0,0.0,0.0,0.29,0.0,0.4888904714428144,0.0,0.5287142857142857,0.48225214198286415,0.0,0.0,66.98966408268734,0.0,0.0,0.0,0.0,0.43636,0.585,0.33924,0.00148,0.12324,0.05642,0.40245,0.0,0.18454,0.16857,0.35476,0.0,0.32739,0.375,0.46318,0.64681,0.35849,0.35476,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.1,llama_2_7b,tulu_all,1.0,science_2500,0.1,ties_task_arithmetic,0.47129629629629627,0.0,0.0,0.0,0.29,0.0,0.4891753311494089,0.0,0.5368571428571428,0.4834761321909425,0.0,0.0,66.68831168831169,0.0,0.0,0.0,0.0,0.39706,0.58843,0.34608,0.00144,0.12978,0.05912,0.4236,0.0,0.18759,0.17494,0.36069,0.0,0.32708,0.39186,0.4685,0.65217,0.36175,0.36069,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.8,llama_2_7b,tulu_all,1.0,science_2500,0.8,ties_task_arithmetic,0.4731481481481482,0.0,0.0,0.0,0.295,0.0,0.48739495798319327,0.0,0.5182857142857142,0.47613219094247244,0.0,0.0,65.48843187660668,0.0,0.0,0.0,0.0,0.42179,0.58565,0.36142,0.0,0.11898,0.05723,0.40193,0.0,0.18447,0.17844,0.37392,0.0,0.33053,0.37037,0.46526,0.64979,0.36157,0.37037,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.5,llama_2_7b,tulu_all,1.0,science_2500,0.5,ties_task_arithmetic,0.48148148148148145,0.0,0.0,0.0,0.3,0.0,0.4902435550491383,0.0,0.5355714285714286,0.47613219094247244,0.0,0.0,66.94267515923566,0.0,0.0,0.0,0.0,0.43716,0.58096,0.33294,0.00152,0.12805,0.0564,0.40156,0.0,0.18459,0.17751,0.35178,0.0,0.32704,0.38186,0.47054,0.6383,0.35834,0.35178,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.9,llama_2_7b,tulu_all,1.0,science_2500,0.9,ties_task_arithmetic,0.47777777777777775,0.0,0.0,0.0,0.32,0.0,0.48753738783649053,0.0,0.514,0.4834761321909425,0.0,0.0,65.53708439897699,0.0,0.0,0.0,0.0,0.42254,0.58756,0.38626,0.0,0.11381,0.05463,0.40728,0.0,0.18416,0.16441,0.38019,0.0,0.32882,0.37688,0.46746,0.65254,0.36404,0.38019,,,,,,,,,,,,,,,,,,,,,
ties_task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-science_2500_0.7,llama_2_7b,tulu_all,1.0,science_2500,0.7,ties_task_arithmetic,0.4722222222222222,0.0,0.0,0.0,0.305,0.0,0.4859706594502208,0.0,0.5312857142857143,0.47123623011015914,0.0,0.0,65.78947368421053,0.0,0.0,0.0,0.0,0.43796,0.5841,0.35591,0.0,0.12677,0.06264,0.40067,0.0,0.18503,0.17622,0.34601,0.0,0.32075,0.37619,0.46879,0.63559,0.35866,0.35591,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-science_2500_0.9,llama_2_7b,tulu_all,0.1,science_2500,0.9,dare_linear,0.37314814814814806,0.0,0.0,0.0,0.135,0.0,0.41019797749608317,0.0,0.7262857142857143,0.2876376988984088,0.0,0.0,9.692513368983956,0.0,0.0,0.0,0.0,0.35815,0.55552,0.56494,0.00325,0.10081,0.06179,0.54637,0.0,0.16233,0.21975,0.40462,0.0,0.32265,0.44205,0.51727,0.71493,0.39928,0.40462,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-science_2500_0.2,llama_2_7b,tulu_all,0.8,science_2500,0.2,ties,0.4425925925925926,0.0,0.0,0.0,0.295,0.0,0.4871100982765988,0.0,0.5277142857142857,0.47980416156670747,0.0,0.0,65.29187817258884,0.0,0.0,0.0,0.0,0.41948,0.58421,0.33931,0.00149,0.1194,0.05672,0.41291,0.0,0.18488,0.17935,0.37226,0.0,0.3302,0.3835,0.46871,0.64681,0.36112,0.37226,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-science_2500_0.7,llama_2_7b,tulu_all,0.3,science_2500,0.7,ties,0.44259259259259265,0.0,0.0,0.0,0.27,0.0,0.4754308503062242,0.0,0.4747142857142857,0.4467564259485924,0.0,0.0,51.92307692307693,0.0,0.0,0.0,0.0,0.29684,0.59354,0.54283,0.00434,0.09551,0.0492,0.52155,0.0,0.1806,0.2121,0.44355,0.0,0.35924,0.40556,0.50038,0.68696,0.39439,0.40556,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-science_2500_0.8,llama_2_7b,tulu_all,0.2,science_2500,0.8,ties,0.475925925925926,0.0,0.0,0.0,0.245,0.0,0.4634667426292551,0.0,0.6995714285714286,0.40758873929008566,0.0,0.0,36.54822335025381,0.0,0.0,0.0,0.0,0.2234,0.55236,0.56091,0.00456,0.10334,0.05167,0.54328,0.0,0.17275,0.1982,0.43556,0.0,0.3431,0.43017,0.51139,0.70175,0.38771,0.43017,,,,,,,,,,,,,,,,,,,,,
dare_linear-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-science_2500_0.2,llama_2_7b,tulu_all,0.8,science_2500,0.2,dare_linear,0.45555555555555566,0.0,0.0,0.0,0.34,0.0,0.4900299102691924,0.0,0.6277142857142857,0.45777233782129745,0.0,0.0,69.90920881971465,0.0,0.0,0.0,0.0,0.448,0.51104,0.51886,0.00141,0.14366,0.0507,0.3814,0.0,0.18825,0.16707,0.29306,0.0,0.27552,0.29895,0.42768,0.60163,0.34795,0.29895,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-science_2500_0.9,llama_2_7b,tulu_all,0.1,science_2500,0.9,ties,0.4296296296296297,0.0,0.0,0.0,0.2,0.0,0.45442244694487965,0.0,0.7464285714285714,0.390452876376989,0.0,0.0,27.493606138107417,0.0,0.0,0.0,0.0,0.1813,0.57058,0.56921,0.00307,0.09962,0.03678,0.54804,0.0,0.17213,0.21515,0.39488,0.0,0.33888,0.4022,0.48884,0.70175,0.38125,0.39488,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-science_2500_0.6,llama_2_7b,tulu_all,0.4,science_2500,0.6,ties,0.4787037037037037,0.0,0.0,0.0,0.29,0.0,0.48426150121065376,0.0,0.4574285714285714,0.4430844553243574,0.0,0.0,58.16326530612245,0.0,0.0,0.0,0.0,0.40525,0.60816,0.50128,0.00438,0.11971,0.06277,0.46608,0.0,0.18179,0.18923,0.40676,0.0,0.32877,0.39237,0.48637,0.66379,0.38756,0.40525,,,,,,,,,,,,,,,,,,,,,
ties-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-science_2500_0.4,llama_2_7b,tulu_all,0.6,science_2500,0.4,ties,0.44537037037037047,0.0,0.0,0.0,0.305,0.0,0.4876798176897878,0.0,0.5295714285714286,0.4810281517747858,0.0,0.0,66.6025641025641,0.0,0.0,0.0,0.0,0.44118,0.58062,0.35388,0.0,0.12624,0.05932,0.39993,0.0,0.18493,0.17849,0.34353,0.0,0.32495,0.37915,0.47135,0.64135,0.35948,0.35388,,,,,,,,,,,,,,,,,,,,,
